;M;F;?;Year;LAT;VERN;
22560;;;1;;1;;
22561;1;;;8-900-t;1;;Memento scriptoris
22562;1;;;1451;1;;Memento scriptoris
22563;1;;;1442;1;;Memento scriptoris
22564;;;1;;1;;
22565;;;1;;1;;
22566;;;1;;1;;
22567;1;;;1400-t;1;;Merces scriptori
22568;1;;;;1;;Merces scriptoris
22569;1;;;1400-t;1;;Merces scriptoris
22570;1;;;1100-t;1;;Merces scriptoris
22571;1;;;1402;1;;Merces scriptoris
22572;1;;;1300-t;1;;Merces scriptoris
22573;;;1;;1;;
22574;;;1;;1;;
22575;;;1;;;1;
22576;;;1;;;1;
22577;;;1;;1;1;
22578;;;1;;;1;
22579;;;1;;;1;
22580;;;1;;1;;
22581;;;1;;1;;
22582;;;1;;1;;
22583;;;1;;1;;
22584;;;1;;1;;
22585;;;1;;;1;
22586;;;1;;1;;
22587;;;1;;1;;
22588;;;1;;1;;
22589;;;1;;1;;
22590;;;1;;1;;
22591;1;;;1100-t;1;;Mundi post maria scriptori
22592;1;;;;;;Munera reddentur scriptori
22593;;1;;800-t;1;;Fecit hoc et mulier verbis laudata tonantis
22594;;;1;;;1;
22595;;;1;;;1;
22596;;;1;;;1;
22597;;;1;;;1;
22598;;;1;;1;;
22599;;;1;;1;;
22600;1;;;1000-t;1;;Sic scriptor fessus
22601;;;1;;1;;
22602;;;1;;1;;
22603;;;1;;1;;
22604;;;1;;1;;
22605;;;1;;1;;
22606;;;1;;1;;
22607;1;;;1200-t;1;;Qui scripsit scripta
22608;;;1;;1;;
22609;;;1;;;1;
22610;;;1;;1;;
22611;;;1;;1;;
22612;;;1;;1;;
22613;;;1;;1;;
22614;;;1;;1;;
22615;;;1;;1;;
22616;;;1;;1;;
22617;;;1;;1;;
22618;;;1;;1;;
22619;1;;;1400-t;1;;Nomen scriptoris
22620;1;;;1300-t;1;;Nomen scriptoris
22621;1;;;;1;;Nomen scriptoris
22622;1;;;1461;1;;Nomen scriptoris
22623;1;;;1421;1;;Nomen scriptoris
22624;1;;;1300-t;1;;Nomen scriptoris
22625;;;1;;1;;
22626;;;1;;1;;
22627;;;1;;1;;
22628;;;1;;1;;
22629;;;1;;1;;
22630;;;1;;1;;
22631;1;;;1400-t;1;;Corpus scriptoris servat deus omnibus horis
22632;1;;;;1;;Vinum scriptori tradatur de meliori
22633;1;;;;1;;Non sit tibi grave pro scriptore dicere
22634;;;1;;1;;
22635;;;1;;1;;
22636;;;1;;1;;
22637;;;1;;1;;
22638;;;1;;1;;
22639;;;1;;1;;
22640;;;1;;1;;
22641;;;1;;1;;
22642;;;1;;1;;
22643;;;1;;1;;
22644;;;1;;1;;
22645;;1;;1500;;1;Nota bidt voer die scriefster om gods willen, die dit boeck ghescreven heeft
22646;;;1;;1;;
22647;;;1;;;1;
22648;;;1;;;1;
22649;;;1;;1;;
22650;;;1;;;1;
22651;;;1;;1;;
22652;;;1;;1;;
22653;;;1;;1;;
22654;;;1;;1;;
22655;;;1;;1;1;
22656;1;;;1475;1;;Christus scriptorem celis faciet sine fine
22657;;;1;;1;;
22658;;;1;;1;;
22659;1;;;1514;1;;Quia penna fuit vilis, scriptor veru puerilis
22660;;;1;;1;;
22661;1;;;1100-t;1;;miserere michi peccatoris
22662;;;1;;;1;
22663;1;;;1200-t;1;;Ora pro sacerdote qui scripsit hanc bibliam
22664;1;;;1000-t;1;;mercede pro peccatis scriptorum eius
22665;;;1;;1;;
22666;;;1;;1;;
22667;;;1;;1;;
22668;;;1;;1;;
22669;1;;;13-1400-t;1;;audi me miserum
22670;;;1;;1;;
22671;;;1;;1;;
22672;1;;;1400-t;1;;scriptorem relinquere noli
22673;1;;;1400-t;1;;scriptor scripsisset
22674;;;1;;1;;
22675;;;1;;1;;
22676;1;;;;1;;me scriptori in mente abete (scriba Ikila)
22677;1;;;1100-t;1;;orate pro anima illius qui scripsit librum istum
22678;1;;;1100-t;1;;Da, pius, aeternum scriptori scandere regnum
22679;;;1;;1;;
22680;;;1;;;1 (gresk);
22681;1;;;1300-t;1;;Et pro scriptore orare
22682;;;1;;1;;
22683;1;;;1400-t;1;;scriptorem linquere noli
22684;;;1;;1;;
22685;1;;;1462;1;;O scriptor cessa
22686;1;;;13-1400-t;1;;O scriptor cessa
22687;;1;;1300-t;1;;O scriptrix cessa
22688;;;1;;;1;
22689;1;;;1300-t;1;;exora pro scriptore
22690;;;1;;1;;
22691;;;1;;1;;
22692;;;1;;1;;
22693;;;1;;1;;
22694;;;1;;1;;
22695;;;1;;1;;
22696;;;1;;1;;
22697;;;1;;;1;
22698;;;1;;;1;
22699;;;1;;1;;
22700;;;1;;1;;
22701;;;1;;1;;
22702;1;;;1100-t;1;;Nomine scriptoris qui potior sine re
22703;;;1;;1;;
22704;1;;;800-t;1;;pro scriptore humillimo et peccatore orare
22705;1;;;;;1;
22706;;;1;;1;;
22707;;;1;;1;;
22708;;;1;1300-t;1;;ref til virgo Kunegundis (helgen?) Heilsbronn
22709;;;1;;1;;
22710;;;1;;1;;
22711;;1;;1400-t;1;1;? Femina ditatur, cui clericus associatur ?
22712;1;;;1300-t;1;;Skriververs av en viss natur
22713;;;1;;1;;
22714;;;1;;1;;
22715;;;1;;1;;
22716;;;1;;1;;
22717;;;1;;1;;
22718;;;1;;1;;
22719;;;1;;1;;
22720;;;1;;1;;
22721;;;1;;1;;
22722;;;1;;1;;
22723;;;1;;1;;
22724;1;;;800-t;1;;Ora pro me peccatore
22725;;;1;;1;;
22726;;;1;;1;;
22727;;;1;;1;;
22728;;;1;;1;;
22729;1;;;7-800-t;1;;precor, ut eorum scriptorem - nomen non scribo - 
22730;;;1;;1;;
22731;1;;;800-t;1;;pro me misello qui scripsi
22732;;;1;;1;;
22733;;;1;;1;;
22734;;;1;;1;;
22735;1;;;1400-t;1;;saltat scriptor pede leto
22736;;;1;;1;;
22737;1;;;1400-t;1;;Scriptoris miseri dignare
22738;;;1;;1;;
22739;;;1;;1;;
22740;1;;;1300-t;1;;Scriptoris munus sit bos bonus
22741;;;1;;1;;
22742;;;1;;1;;
22743;;;1;;1;;
22744;;;1;;1;;
22745;1;;;1400;1;;Scriptor ego gratias ago
22746;;;1;;1;;
22747;;;1;;1;;
22748;;;1;;;1;
22749;;;1;;1;;
22750;;;1;;;1;
22751;;;1;;1;;
22752;1;;;9-1000-t;1;;Ora pro me (…) peccatorem
22753;;;1;;1;;
22754;;;1;;1;;
22755;1;;;1400-t;1;;Ora pro scriptore
22756;1;;;;1;;Ora pro scriptore
22757;1;;;1455;1;;Orate deo pro scriptore
22758;1;;;1586;1;;Orate deum et pro me misero peccatore
22759;1;;;1431;1;;Orate deum pro scriptore
22760;1;;;1469;1;;Orate deum pro scriptore
22761;;;1;;1;;
22762;;;1;;1;;
22763;1;;;1493;1;;Orate pro me peccatore
22764;1;;;1468;1;;Orate pro me peccatore
22765;1;;;1300-t;1;;Orate pro me peccatore propter deum
22766;;;1;;1;;
22767;1;;;1400-t;1;;Orate pro me scriptore
22768;1;;;1400-t;1;;Ora pro me scriptore
22769;1;;;1400-t;1;;Orate pro scriptore
22770;1;;;1430;1;;Orate pro scriptore
22771;1;;;1450;1;;Orate pro scriptore
22772;1;;;1462;1;;Orate pro scriptore
22773;1;;;;1;;Orate pro scriptore
22774;1;;;1459;1;;Orate pro scriptore
22775;1;;;1400-t;1;;Orate pro scriptore
22776;1;;;1400-t;1;;Orate pro scriptore
22777;1;;;1454;1;;Orate pro scriptore
22778;1;;;1467;1;;Orate pro scriptore
22779;1;;;1400-t;1;;Orate pro scriptore
22780;1;;;1446;1;;Orate pro scriptore
22781;1;;;1400-t;1;;Orate pro scriptore
22782;1;;;1468;1;;Orate pro scriptore
22783;1;;;1400-t;1;;Orate pro scriptore
22784;1;;;1400-t;1;;Orate pro scriptore
22785;1;;;1400-t;1;;Orate pro scriptore
22786;1;;;1460;1;;Orate pro scriptore
22787;;;1;;1;;
22788;;1;;1454;1;;Orate pro scriptrice
22789;1;;;1300-t;1;;Orate pro vita scriptoris
22790;1;;;1411;1;;Orate propter pro scriptore
22791;1;;;1463;1;;Orate, quaeso, pro scriptore
22792;;;1;;1;;
22793;;;1;;1;;
22794;;;1;;;1;
22795;;;1;;1;;
22796;1;;;13-1400-t;1;;Mortuus sum, non revertar
22797;1;;;1393;1;;Oretis ergo … pro huius libri comparatore
22798;1;;;1441;1;;Oretis pro me, peccatore misero
22799;1;;;1425;1;;Oretis pro scriptore
22800;1;;;1400-t;1;;Oretis pro scriptore
22801;1;;;1453;1;;Oretis pro scriptore
22802;1;;;1100-t;1;;scriptoris memor sit
22803;;;1;;1;;
22804;;;1;;1;;
22805;;;1;;1;;
22806;;;1;;1;;
22807;;;1;;1;;
22808;;;1;;1;1;
22809;;;1;;;1;
22810;;;1;;1;;
22811;;;1;;;1;
22812;;;1;;1;;
22813;;;1;;1;;
22814;1;;;1400-t;1;;Pomponius tuus orat
22815;;;1;;1;;
22816;1;;;1200-t;1;;Pater noster pro anima notarii
22817;;;1;;1;;
22818;1;;;1200-t;1;;protege scriptorem
22819;;;1;;1;;
22820;1;;;1460;1;;…ad usum fratris …de …novis, quam manu propria scripsit
22821;;;1;;1;;
22822;;;1;;1;;
22823;;;1;;1;;
22824;;;1;;1;;
22825;;;1;;1;;
22826;;;1;;1;;
22827;;;1;;1;;
22828;;;1;;1;;
22829;1;;;1471;1;;Explicit per me fratrem, cuius nomen
22830;;;1;;1;;
22831;1;;;700-t;1;;Peccator et indignus homo
22832;;;1;;;1;
22833;;;1;;1;;
22834;1;;;1500-t;1;;Pena scriptoris prodetur gloria dei
22835;1;;;;1;;Penna fuit vilis et scriptor nimis puerilis
22836;;;1;;1;;
22837;;;1;;1;;
22838;1;;;1400-t;1;;Detur scriptori pro pena pulcra puella et amena
22839;;;1;;1;;
22840;;;1;;1;;
22841;;;1;;1;;
22842;;;1;;1;;
22843;;;1;;1;;
22844;;;1;;1;;
22845;;;1;;1;;
22846;;;1;;1;;
22847;1;;;1200-t;1;;Pennula scriptoris cesset
22848;;;1;;1;;
22849;;;1;;1;;
22850;;;1;;1;;
22851;;;1;;1;;
22852;;;1;;1;;
22853;;;1;;1;;
22854;;;1;;1;;
22855;;;1;;1;;
22856;;;1;;1;;
22857;;;1;;1;;
22858;;;1;;1;;
22859;;;1;;1;;
22860;;;1;;1;;
22861;;;1;;1;;
22862;;;1;;1;;
22863;;;1;;1;;
22864;;;1;;1;;
22865;;;1;;1;;
22866;;;1;;1;;
22867;;;1;;1;;
22868;;;1;;1;;
22869;;;1;;1;;
22870;;;1;;1;;
22871;;;1;;1;;
22872;1;;;1412;1;;Scriptor scripsisset
22873;;;1;;1;;
22874;;;1;;1;;
22875;;;1;;1;;
22876;;;1;;1;;
22877;;;1;;1;;
22878;1;;;1400-t;1;;scriptorem linquere noli
22879;;;1;;1;;
22880;;;1;;1;;
22881;1;;;1474;1;;per manus cuiusdam fratris
22882;1;;;1441;1;;per manus cuiusdam pauperis
22883;1;;;;1;;per manus cuiusdam servitoris
22884;;;1;;;;per manus cuiusdam et non per pedes (:-))
22885;;;1;;;;
22886;1;;;1400-t;1;;per manus duorum sociorum uno nomine
22887;1;;;1420;1;;Dentur scriptori celica regna
22888;;;1;;;;
22889;;;1;;;;
22890;1;;;1300-t;1;;per manus illius qui bene bibit
22891;1;;;1400-t;1;;per manus illius qui scripsit
22892;;;1;;;;
22893;;;1;;;;
22894;;;1;;;;
22895;;;1;;;;
22896;;;1;;;;
22897;1;;;1381;1;;per manus pauperis
22898;;;1;;;;
22899;;;1;;;;
22900;1;;;1429;1;;per manus scriptoris
22901;1;;;1465;1;;per manus unius fratris
22902;;;1;;;1;
22903;;;1;;1;;
22904;1;;;1200-t;1;;Per monachum novi, quod claustrum stat domus ovi
22905;;;1;;1;;
22906;;;1;;1;;
22907;;;1;;;1;
22908;;;1;;1;;
22909;;;1;;1;;
22910;;;1;;1;;
22911;;;1;;1;;
22912;;;1;;1;;
22913;;;1;;1;;
22914;;;1;;1;;
22915;;;1;;1;;
22916;;;1;;1;;
22917;1;;;1200-t;1;;Merces scriptoris permanet ipse deus
22918;;;1;;1;;
22919;;;1;;1;;
22920;;;1;;1;;
22921;1;;;;1;;
22922;;;1;;1;;
22923;;;1;;1;;
22924;;;1;;;1;
22925;;;1;;1;;
22926;;;1;;1;;
22927;;;1;;1;1;
22928;;;1;;;1;
22929;;;1;;1;;
22930;;;1;;;1;
22931;;;1;;;1;
22932;;;1;;;1;
22933;;;1;;1;;
22934;1;;;1200-t;1;;Illius ut scriptor sit mundi
22935;1;;;800-t;1;;ut oret pro scriptore
22936;1;;;;1;;Poscunt scriptores
22937;1;;;1458;1;;presens scriptura finit fratribus profutura
22938;;;1;;1;;
22939;;;1;;1;;
22940;;;1;;1;;
22941;;;1;;1;;
22942;1;;;1400-t;;1;Pour cil qui ce livre a escript
22943;;;1;;;;
22944;;;1;;;;
22945;;;1;;;;
22946;;;1;;;;
22947;1;;;1300-t;;1;Pregate per lo pobre ermita
22948;;;1;;;1;
22949;;;1;;1;;
22950;;;1;;1;;
22951;;;1;;;1;
22952;;;1;;;1;
22953;;;1;;;1;
22954;;;1;;;1;
22955;;;1;;1;;
22956;;;1;;1;;
22957;;;1;;1;;
22958;;;1;;1;;
22959;;;1;;1;;
22960;1;;;1400-t;1;;Scriptor qui scripsit
22961;;;1;;1;;
22962;;;1;;1;;
22963;1;;;1437;1;1;Priega lettoe iddio, che faccia misericordia allo scriptore
22964;1;;;1300-t;;1;Priez dieu pour lui et pour cellui qui la script
22965;1;;;1400-t;;1;Priez dieu pour luy et pour celuy qui la script
22966;1;;;1461;;1;Priez nostre seigneur … pour cil qui lescript
22967;1;;;1442;;1;Pries pour cellui qui la fait escrire et qui la escrit ossi
22968;1;;;1274;;1;Pries pour celi ki lescrist
22969;1;;;1289;;1;Pries pour celui qui lescrist
22970;1;;;1324;;1;Priez pour celui qui lescrit
22971;1;;;1400-t;;1;Priez pour cellui qui le fist, qui la fait faire et qui lescrit
22972;1;;;1347;;1;Pries pour celui qui les fist escrire et pour le clerc qui les escrit
22973;1;;;1554;;1;Priez pour celuy qui mescripvoit
22974;;;1;;;1;
22975;;;1;;1;;
22976;;;1;;1;;
22977;;;1;;1;;
22978;;;1;;1;;
22979;;;1;;1;;
22980;;;1;;1;;
22981;;;1;;1;;
22982;;;1;;1;;
22983;1;;;14-1500-t;1;;Pro eo proque scriptore pias preces 
22984;1;;;1462;1;;per quendam studentem minus bene diligentem
22985;;;1;;1;;
22986;1;;;1441;1;;Pro labore orate pro scriptore
22987;1;;;1000-t;1;;Pro magistro exorate, cuius adiutorio auctor indiget et scriptor
22988;1;;;1300-t;1;;Pro me Francisce orare oro
22989;1;;;1500-t;1;;Scriptor ad lectorem
22990;1;;;1200-t;1;;Pro misero scriptore
22991;;;1;;1;;
22992;;;1;;1;;
22993;;;1;;1;;
22994;;;1;;1;1;
22995;;;1;;1;;
22996;;;1;;1;;
22997;;;1;;1;;
22998;;;1;;1;;
22999;;;1;;1;;
23000;;;1;;1;;
23001;;;1;;1;;
23002;;;1;;1;;
23003;;;1;;1;;
23004;;;1;;1;;
23005;;;1;;1;;
23006;;;1;;1;;
23007;;;1;;1;;
23008;;;1;;1;;
23009;;;1;;1;;
23010;;;1;;1;;
23011;;;1;;1;;
23012;;;1;;1;;
23013;1;;;1200-t;1;;Pro scriptore
23014;1;;;1100-t;1;;Pro scriptore
23015;1;;;1300-t;1;;Pro scriptore
23016;1;;;1446;1;;Pro scriptore
23017;;;1;;1;;
23018;;;1;;1;;
23019;;;1;;1;;
23020;1;;;1200-t;1;;Protege scriptorem
23021;1;;;800-t;1;;Scriptori imperito
23022;;;1;;;1;
23023;;;1;;;1;
23024;;;1;;1;;
23025;;;1;;1;;
23026;;;1;;1;;
23027;;;1;;;1;
23028;;;1;;1;;
23029;;;1;;1;;
23030;;;1;;1;;
23031;;1;;1400-t;1;;Que scripsit haec scripta
23032;1;;;1400-t;1;;Quem (!) scripsit scribat
23033;1;;;600-t;1;;ita scribtori
23034;;;1;;1;;
23035;1;;;1400-t;;1;Il nome del iscriptore non si nomina
23036;;;1;;1;;
23037;;;1;;;1;
23038;;;1;;;1;
23039;;;1;;1;;
23040;;;1;;;1;
23041;;;1;;1;1;
23042;;;1;;1;1;
23043;;;1;;1;;
23044;;;1;;1;;
23045;1;;;900-t;1;;scriptori crimina parce
23046;1;;;1200-t;1;;qui scripsit sit benedictus
23047;;;1;;1;;
23048;;;1;;1;;
23049;;;1;;1;;
23050;;;1;;1;;
23051;1;;;1300-t;1;;ludere scriptor eat
23052;1;;;1200-t;1;;Qui scripsit scribat
23053;;;1;;1;;
23054;;;1;;1;;
23055;;;1;;1;;
23056;1;;;1400-t;1;;Qui eas scripsit, sit benedictus
23057;1;;;1400-t;;1;Qui escript et fist ce livre
23058;;;1;;1;;
23059;1;;;1300-t;1;;Qui fecit et scripsit hec
23060;;;1;;1;;
23061;1;;;1400-t;1;;Qui fecit hoc opus
23062;1;;;1300-t;1;;Qui fecit hunc librum
23063;1;;;1300-t;1;;Qui fecit scribere hunc librum, et qui scripsit
23064;1;;;1300-t;1;;Qui fecit sit benedictus
23065;1;;;;1;;Qui hunc librum scripsit
23066;1;;;1200-t;1;;Qui hun librum transcribere voluerit…
23067;;;1;;1;;
23068;;;1;;1;;
23069;;;1;;1;;
23070;1;;;1100-t;1;;vitam scriptori posce beatam
23071;;;1;;1;;
23072;1;;;700-t;1;;ora pro me infirmo scriptore
23073;1;;;;1;;ora pro scriptore
23074;1;;;700-t;1;;ora pro scriptore
23075;1;;;800-t;1;;ora pro scriptore
23076;1;;;1300-t;1;;scriptorem non reprehendat
23077;1;;;1300-t;1;;scriptorem non reprehendat
23078;1;;;1300-t;1;;scriptorem non reprehendat
23079;1;;;1200-t;1;;Pro scriptore
23080;1;;;1300-t;1;;scriptoris basiat hersum
23081;;;1;;1;;
23082;1;;;;1;;Qui librum scripsit
23083;1;;;1400-t;1;;Qui me complevit
23084;1;;;1300-t;1;;Qui me finivit
23085;1;;;1328;1;;Qui me finivit
23086;1;;;;1;;Qui me finivit
23087;;;1;;1;;
23088;;;1;;1;;
23089;;;1;;1;;
23090;;;1;;1;;
23091;;;1;;1;;
23092;;;1;;1;;
23093;1;;;1424;1;;Qui me scribebat
23094;1;;;1400-t;1;;Qui me schribebat
23095;1;;;1356;1;;Qui me scripserat
23096;;;1;;1;;
23097;;;1;;1;;
23098;1;;;1100-t;1;;Scriptori miserere
23099;;;1;;1;;
23100;;;1;;1;;
23101;;;1;;1;;
23102;1;;;1200-t;1;;Scriptorem tanto meliore servat honore
23103;;;1;;1;;
23104;;;1;;1;;
23105;1;;;1396;1;;precium vult scriptor habere
23106;;;1;;1;;
23107;1;;;800-t;1;;Sic et scriptori novissimus versus
23108;1;;;800-t;1;;Ita scriptori novissimus versus
23109;;;1;;1;;
23110;1;;;1300-t;1;;Qui scribi fecit, sit ille beatus
23111;1;;;1200-t;1;;Qui scribit scribat
23112;1;;;1200-t;1;;Qui scripsi gesta tua
23113;1;;;1300-t;1;;Qui scripsit carmen
23114;1;;;1300-t;1;;Qui scripsit carmen
23115;1;;;1400-t;1;;Qui scripsit carmen
23116;1;;;1300-t;1;;Qui scripsit carmen
23117;1;;;1300-t;1;;Qui scripsit carmen
23118;1;;;1400-t;1;;Qui scripsit carmen
23119;1;;;1334;1;;Qui scripsit carmen
23120;1;;;1300-t;1;;Qui scripsit carmen
23121;1;;;1300-t;1;;Qui scripsit carmen
23122;1;;;1300-t;1;;Qui scripsit carmen
23123;1;;;1300-t;1;;Qui scripsit carmen
23124;1;;;1400-t;1;;Qui scripsit carmen
23125;1;;;12-1300-t;1;;Qui scripsit carmen
23126;1;;;1400-t;1;;Qui scripsit carmen
23127;1;;;1304;1;;Qui scripsit et scribat
23128;1;;;12-1300-t;1;;Qui scripsit
23129;1;;;1200-t;1;;Qui scripsit hanc litteram
23130;1;;;1200-t;1;;Qui scripsit hec scripta
23131;1;;;;1;;Qui scripsit hec scripta
23132;1;;;1300-t;1;;Qui scripsit hoc carmen
23133;1;;;1300-t;1;;Qui scripsit hoc 
23134;1;;;1400-t;1;;Qui scripsit hoc totum
23135;1;;;1200-t;1;;Qui scripsit hos versos
23136;1;;;1276;1;;Qui scripsit hunc librum
23137;1;;;1252;1;;Qui scripsit hunc librum
23138;1;;;1300-t;1;;Qui scripsit hunc librum
23139;1;;;1400-t;1;;Qui scripsit hunc librum
23140;1;;;1300-t;1;;Qui scripsit hunc librum
23141;1;;;1200-t;1;;Qui scripsit hunc librum
23142;1;;;1300-t;1;;Qui scripsit hunc librum
23143;1;;;1300-t;1;;Qui scripsit hunc librum
23144;1;;;1400-t;1;;Qui scripsit hunc librum
23145;1;;;1400-t;1;;Qui scripsit hunc librum
23146;1;;;1400-t;1;;Qui scripsit hunc librum
23147;1;;;1400-t;1;;Qui scripsit hunc librum
23148;1;;;1000-t;1;;Qui scripsit hun quaternum
23149;1;;;13-1400-t;1;;Qui scripsit librum
23150;1;;;1200-t;1;;Qui scripsit literam
23151;1;;;;1;;Qui scripsit monumen
23152;1;;;;;1;Qui iscrisit iscribat
23153;1;;;;1;;Qui scripsit scribat
23154;1;;;;1;;Qui scripsit scribat
23155;1;;;;1;;Qui scripsit scribat
23156;1;;;;1;;Qui scripsit scribat
23157;1;;;;1;;Qui scripsit scribat
23158;1;;;;1;;Qui scripsit scribat
23159;1;;;;1;;Qui scripsit scribat
23160;1;;;;1;;Qui scripsit scribat
23161;1;;;;1;;Qui scripsit scribat
23162;1;;;;1;;Qui scripsit scribat
23163;1;;;;1;;Qui scripsit scribat
23164;1;;;;1;;Qui scripsit scribat
23165;1;;;;1;;Qui scripsit scribat
23166;1;;;;1;;Qui scripsit scribat
23167;1;;;;1;;Qui scripsit scribat
23168;1;;;;1;;Qui scripsit scribat
23169;1;;;;1;;Qui scripsit scribat
23170;1;;;;1;;Qui scripsit scribat
23171;1;;;;1;;Qui scripsit scribat
23172;1;;;;1;;Qui scripsit scribat
23173;1;;;;1;;Qui scripsit scribat
23174;1;;;;1;;Qui scripsit scribat
23175;1;;;;1;;Qui scripsit scribat
23176;1;;;;1;;Qui scripsit scribat
23177;1;;;;1;;Qui scripsit scribat
23178;1;;;;1;;Qui scripsit scribat
23179;1;;;;1;;Qui scripsit scribat
23180;1;;;;1;;Qui scripsit scribat
23181;1;;;;1;;Qui scripsit scribat
23182;1;;;;1;;Qui scripsit scribat
23183;1;;;;1;;Qui scripsit scribat
23184;1;;;;1;;Qui scripsit scribat
23185;1;;;;1;;Qui scripsit scribat
23186;1;;;;1;;Qui scripsit scribat
23187;1;;;;1;;Qui scripsit scribat
23188;1;;;;1;;Qui scripsit scribat
23189;1;;;;1;;Qui scripsit scribat
23190;1;;;;1;;Qui scripsit scribat
23191;1;;;;1;;Qui scripsit scribat
23192;1;;;;1;;Qui scripsit scribat
23193;1;;;;1;;Qui scripsit scribat
23194;1;;;;1;;Qui scripsit scribat
23195;1;;;;1;;Qui scripsit scribat
23196;1;;;;1;;Qui scripsit scribat
23197;1;;;;1;;Qui scripsit scribat
23198;1;;;;1;;Qui scripsit scribat
23199;1;;;;1;;Qui scripsit scribat
23200;1;;;;1;;Qui scripsit scribat
23201;1;;;;1;;Qui scripsit scribat
23202;1;;;;1;;Qui scripsit scribat
23203;1;;;;1;;Qui scripsit scribat
23204;1;;;;1;;Qui scripsit scribat
23205;1;;;;1;;Qui scripsit scribat
23206;1;;;;1;;Qui scripsit scribat
23207;1;;;;1;;Qui scripsit scribat
23208;1;;;;1;;Qui scripsit scribat
23209;1;;;;1;;Qui scripsit scribat
23210;1;;;;1;;Qui scripsit scribat
23211;1;;;;1;;Qui scripsit scribat
23212;1;;;;1;;Qui scripsit scribat
23213;1;;;;1;;Qui scripsit scribat
23214;1;;;;1;;Qui scripsit scribat
23215;1;;;;1;;Qui scripsit scribat
23216;1;;;;1;;Qui scripsit scribat
23217;1;;;;1;;Qui scripsit scribat
23218;1;;;;1;;Qui scripsit scribat
23219;1;;;;1;;Qui scripsit scribat
23220;1;;;;1;;Qui scripsit scribat
23221;1;;;;1;;Qui scripsit scribat
23222;1;;;;1;;Qui scripsit scribat
23223;1;;;;1;;Qui scripsit scribat
23224;1;;;;1;;Qui scripsit scribat
23225;1;;;;1;;Qui scripsit scriptabat
23226;1;;;;1;;Qui scripsit scriptum
23227;1;;;;1;;Qui scripsit scriptus
23228;1;;;;1;;Qui scripsit
23229;1;;;;1;;Qui scripsit sit benedictus
23230;1;;;;1;;Qui scripsit sit benedictus
23231;1;;;;1;;Qui scripsit sit sanus
23232;1;;;;1;;Qui scripsit sit semper benedictus
23233;1;;;;1;;Qui scricit
23234;1;;;;1;;Qui scripsit valeat
23235;1;;;;1;;Qui scripsit valeat
23236;1;;;;1;;Qui scripsit valeat
23237;1;;;;1;;Qui scripsit valeat
23238;1;;;;1;;Qui scripsit vitam
23239;1;;;;1;;Qui scripsit vitam
23240;1;;;;1;;Qui scripsit vivat 
23241;1;;;;1;;Qui scripsit vivat 
23242;;;1;;;1;
23243;;;1;;1;;
23244;;;1;;1;;
23245;;;1;;1;;
23246;;;1;;1;;
23247;;;1;;1;;
23248;;;1;;1;;
23249;;;1;;1;;
23250;;;1;;1;;
23251;;;1;;1;;
23252;;;1;;1;;
23253;;;1;;1;;
23254;;;1;;1;;
23255;;;1;;1;;
23256;1;;;1400-t;1;;Qui scrisit scribat
23257;1;;;1300-t;1;;Quis (!) hoc scribebat
23258;1;;;1300-t;1;;Qui scripsit hunc librum
23259;1;;;1400-t;;;Quis scripsit scripta
23260;;;1;;1;;
23261;;;1;;1;;
23262;;;1;;1;;
23263;;;1;;1;;
23264;;;1;;1;;
23265;;;1;;1;;
23266;;;1;;1;;
23267;;;1;;1;;
23268;;;1;;1;;
23269;;;1;;1;;
23270;1;;;1400-t;1;;
23271;;;1;;1;;
23272;;;1;;1;;
23273;;;1;;1;;
23274;;;1;;1;;
23275;;;1;;1;;
23276;;;1;;1;;
23277;1;;;1000-t;1;;Qud prior erravit scriptor
23278;1;;;;1;;Detur pro pena scriptori pulchra puella
23279;;;1;;1;;
23280;;;1;;1;;
23281;;;1;;;1;
23282;;;1;;1;;
23283;;;1;;1;;
23284;;;1;;1;;
23285;;;1;;1;;
23286;;;1;;1;;
23287;;;1;;1;;
23288;;;1;;1;;
23289;;;1;;1;;
23290;1;;;1200-t;1;;Scriptoris libri maculas
23291;;;1;;1;;
23292;;;1;;1;;
23293;;1;;1505;1;1;Ein swester die regel geschriben hat … in Convent in Eger
23294;;;1;;1;;
23295;;;1;;1;;
23296;;;1;;1;;
23297;;;1;;1;;
23298;;;1;;1;;
23299;;;1;;;1;
23300;;;1;;1;;
23301;;;1;;1;;
23302;;;1;;1;;
23303;1;;;1479;1;;Rogate deum pro scriptore
23304;;;1;;1;;
23305;;;1;;1;;
23306;;;1;;1;1;
23307;;;1;;1;1;
23308;1;;;1300-t;1;;scriptor sit crimine liber
23309;;;1;;1;;
23310;;;1;;1;;
23311;1;;;1400-t;1;;ut det scriptori pro pena gaudia celi
23312;1;;;1270;1;;ut det scriptori pro pena gaudia celi
23313;1;;;1428;1;;ut det scriptori pro pena gaudia celi
23314;;;1;;;1;
23315;;;1;;;1;
23316;;;1;;;1;
23317;;;1;;1;;
23318;;;1;;1;;
23319;;;1;;1;;
23320;;;1;;1;;
23321;;;1;;1;;
23322;;;1;;1;;
23323;;;1;;1;;
23324;;;1;;1;;
23325;;;1;;1;;
23326;;;1;;1;;
23327;1;;;1400-t;1;;qui scripsit sit benedictus
23328;;;1;;1;;
23329;1;;;1200-t;1;;ludere scriptor eat
23330;;;1;;1;;
23331;;;1;;1;;
23332;;;1;;1;;
